,site_name,address,city,long,lat,county,hours
80,Olivera Egg Ranch Store,3315 Sierra Rd,San Jose,-121.84563999999999,37.400425,Santa Clara,"Monday: 8:00 AM – 6:00 PM
Tuesday: 8:00 AM – 6:00 PM
Wednesday: 8:00 AM – 6:00 PM
Thursday: 8:00 AM – 6:00 PM
Friday: 8:00 AM – 6:00 PM
Saturday: 8:00 AM – 6:00 PM
Sunday: 8:00 AM – 6:00 PM"
81,Bird Avenue Shell 18,395 Bird Ave,San Jose,-121.89967,37.323586,Santa Clara,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours"
82,San Martin Market,13320 Depot St,San Martin,-121.60951999999999,37.085575,Santa Clara,"Monday: 9:00 AM – 8:00 PM
Tuesday: 9:00 AM – 8:00 PM
Wednesday: 9:00 AM – 8:00 PM
Thursday: 9:00 AM – 8:00 PM
Friday: 9:00 AM – 8:00 PM
Saturday: 9:00 AM – 5:00 PM
Sunday: 11:30 AM – 1:15 PM, 2:00 – 5:00 PM"
83,La Plaza Market 3,515 McLaughlin Ave,San Jose,-121.86193,37.341007,Santa Clara,"Monday: 6:00 AM – 9:30 PM
Tuesday: 6:00 AM – 9:30 PM
Wednesday: 6:00 AM – 9:30 PM
Thursday: 6:00 AM – 9:30 PM
Friday: 6:00 AM – 9:30 PM
Saturday: 6:00 AM – 9:30 PM
Sunday: 6:00 AM – 9:30 PM"
84,GURU'S MARKET,148 GEORGE ST,SAN JOSE,-121.90136000000001,37.346806,Santa Clara,"Monday: 10:00 AM – 5:00 PM
Tuesday: 10:00 AM – 5:00 PM
Wednesday: 10:00 AM – 5:00 PM
Thursday: 10:00 AM – 5:00 PM
Friday: 10:00 AM – 5:00 PM
Saturday: 10:30 AM – 5:00 PM
Sunday: Closed"
85,TAK FOOD & LIQUOR,1091 McCreery Ave,San Jose,-121.84091000000001,37.342327000000004,Santa Clara,"Monday: 8:00 AM – 11:00 PM
Tuesday: 8:00 AM – 11:00 PM
Wednesday: 8:00 AM – 11:00 PM
Thursday: 8:00 AM – 11:00 PM
Friday: 8:00 AM – 12:00 AM
Saturday: 8:00 AM – 12:00 AM
Sunday: 8:00 AM – 11:00 PM"
86,Smart & Final 810,1290 W San Carlos St,San Jose,-121.91115,37.323383,Santa Clara,"Monday: 6:00 AM – 10:00 PM
Tuesday: 6:00 AM – 10:00 PM
Wednesday: 6:00 AM – 10:00 PM
Thursday: 6:00 AM – 10:00 PM
Friday: 6:00 AM – 10:00 PM
Saturday: 6:00 AM – 10:00 PM
Sunday: 6:00 AM – 10:00 PM"
87,Dollar Tree 4681,2155 Tully Rd,San Jose,-121.81955,37.326813,Santa Clara,"Monday: 8:00 AM – 8:00 PM
Tuesday: 8:00 AM – 8:00 PM
Wednesday: 8:00 AM – 8:00 PM
Thursday: 8:00 AM – 8:00 PM
Friday: 8:00 AM – 8:00 PM
Saturday: 8:00 AM – 8:00 PM
Sunday: 9:00 AM – 8:00 PM"
88,Quick Henderson Market,1053 E El camino Real,Sunnyvale,-122.00435,37.352318,Santa Clara,"Monday: 9:00 AM – 9:00 PM
Tuesday: 9:00 AM – 9:00 PM
Wednesday: 9:00 AM – 9:00 PM
Thursday: 9:00 AM – 9:00 PM
Friday: 9:00 AM – 9:00 PM
Saturday: 9:00 AM – 9:00 PM
Sunday: 9:00 AM – 9:00 PM"
89,Liquor And Grocery,4645 Cherry Ave,San Jose,-121.88503999999999,37.259979,Santa Clara,"Monday: 8:00 AM – 11:00 PM
Tuesday: 8:00 AM – 11:00 PM
Wednesday: 8:00 AM – 11:00 PM
Thursday: 8:00 AM – 11:00 PM
Friday: 8:00 AM – 12:00 AM
Saturday: 8:00 AM – 12:00 AM
Sunday: 8:00 AM – 11:00 PM"
90,Alma's Liquor & Grocery,148 W Alma Ave,San Jose,-121.87646000000001,37.314278,Santa Clara,"Monday: 10:30 AM – 6:00 PM
Tuesday: 10:30 AM – 6:00 PM
Wednesday: 10:30 AM – 6:00 PM
Thursday: 10:30 AM – 6:00 PM
Friday: 10:30 AM – 6:00 PM
Saturday: 9:30 AM – 6:00 PM
Sunday: 9:30 AM – 6:00 PM"
91,Wing Lee Fresh Poultry & Meat,1166 Tully Rd,San Jose,-121.83611,37.315289,Santa Clara,"Monday: 8:30 AM – 7:00 PM
Tuesday: 8:30 AM – 7:00 PM
Wednesday: 8:30 AM – 7:00 PM
Thursday: 8:30 AM – 7:00 PM
Friday: 8:30 AM – 7:00 PM
Saturday: 8:30 AM – 7:00 PM
Sunday: 8:30 AM – 6:30 PM"
92,Gonzalez Produce 1,1590 Berryessa Rd,San Jose,-121.8796,37.369144,Santa Clara,"Monday: Closed
Tuesday: Closed
Wednesday: 8:00 AM – 4:00 PM
Thursday: 8:00 AM – 4:00 PM
Friday: 8:00 AM – 4:00 PM
Saturday: 8:00 AM – 6:00 PM
Sunday: 8:00 AM – 6:00 PM"
93,Los Altos Farmers Market,1 Second And State St,Los Altos,-122.11737,37.379169,Santa Clara,"Monday: Closed
Tuesday: Closed
Wednesday: Closed
Thursday: 4:00 – 8:00 PM
Friday: Closed
Saturday: Closed
Sunday: Closed"
94,"Fancy Foods, Inc.",2523 Winchester Blvd,Campbell,-121.95003,37.277313,Santa Clara,"Monday: 10:00 AM – 7:30 PM
Tuesday: 10:00 AM – 7:30 PM
Wednesday: 10:00 AM – 7:30 PM
Thursday: 10:00 AM – 7:30 PM
Friday: 10:00 AM – 7:30 PM
Saturday: 10:00 AM – 7:30 PM
Sunday: 10:00 AM – 6:00 PM"
95,Roadrunenr Petroleum Inc 01,1111 N Capitol Ave,San Jose,-121.86033,37.386162,Santa Clara,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours"
96,SAFEWAY  1293,2341 Winchester Blvd,Campbell,-121.94986999999999,37.280491,Santa Clara,"Monday: 5:00 AM – 11:00 PM
Tuesday: 5:00 AM – 11:00 PM
Wednesday: 5:00 AM – 11:00 PM
Thursday: 5:00 AM – 11:00 PM
Friday: 5:00 AM – 11:00 PM
Saturday: 5:00 AM – 11:00 PM
Sunday: 5:00 AM – 11:00 PM"
97,WALGREEN 4372,780 E Santa Clara St,San Jose,-121.87477,37.343636,Santa Clara,"Monday: 8:00 AM – 9:00 PM
Tuesday: 9:00 AM – 9:00 PM
Wednesday: 8:00 AM – 9:00 PM
Thursday: 8:00 AM – 9:00 PM
Friday: 8:00 AM – 9:00 PM
Saturday: 9:00 AM – 9:00 PM
Sunday: 9:00 AM – 9:00 PM"
98,Desi Bazar Desi Kitchen (my Bangla Bazar) Store-2,712 S Wolfe Rd,Sunnyvale,-122.01376,37.366023999999996,Santa Clara,"Monday: 9:00 AM – 10:00 PM
Tuesday: 9:00 AM – 10:00 PM
Wednesday: 9:00 AM – 10:00 PM
Thursday: 9:00 AM – 10:00 PM
Friday: 9:00 AM – 10:00 PM
Saturday: 9:00 AM – 10:00 PM
Sunday: 9:00 AM – 10:00 PM"
99,WALGREENS 5480,1833 N Milpitas Blvd,Milpitas,-121.91139,37.456753000000006,Santa Clara,"Monday: 8:00 AM – 9:00 PM
Tuesday: 9:00 AM – 9:00 PM
Wednesday: 8:00 AM – 9:00 PM
Thursday: 8:00 AM – 9:00 PM
Friday: 8:00 AM – 9:00 PM
Saturday: 9:00 AM – 9:00 PM
Sunday: 9:00 AM – 9:00 PM"
100,Mapleleaf Liquor,1146 Saratoga Ave,San Jose,-121.97917,37.303963,Santa Clara,"Monday: 7:00 AM – 12:00 AM
Tuesday: 7:00 AM – 12:00 AM
Wednesday: 7:00 AM – 12:00 AM
Thursday: 7:00 AM – 12:00 AM
Friday: 7:00 AM – 2:00 AM
Saturday: 7:00 AM – 2:00 AM
Sunday: 7:00 AM – 12:00 AM"
101,Me-Kong Supermarket,777 E Capitol Ave,Milpitas,-121.88895,37.407825,Santa Clara,"Monday: 9:00 AM – 7:00 PM
Tuesday: 9:00 AM – 7:00 PM
Wednesday: 9:00 AM – 7:00 PM
Thursday: 9:00 AM – 7:00 PM
Friday: 9:00 AM – 7:00 PM
Saturday: 9:00 AM – 7:00 PM
Sunday: 9:00 AM – 7:00 PM"
102,Tropical Fruits,3005 Silver Creek Rd,San Jose,-121.8133,37.30986,Santa Clara,"Monday: 10:00 AM – 10:00 PM
Tuesday: 10:00 AM – 10:00 PM
Wednesday: 10:00 AM – 10:00 PM
Thursday: 10:00 AM – 10:00 PM
Friday: 10:00 AM – 10:00 PM
Saturday: 10:00 AM – 10:00 PM
Sunday: 10:00 AM – 10:00 PM"
103,The Citi Mini Market,1354 The Alameda,San Jose,-121.91333,37.332699,Santa Clara,"Monday: 8:00 AM – 10:00 PM
Tuesday: 8:00 AM – 10:00 PM
Wednesday: 8:00 AM – 10:00 PM
Thursday: 8:00 AM – 10:00 PM
Friday: 8:00 AM – 11:00 PM
Saturday: 8:00 AM – 11:00 PM
Sunday: 9:00 AM – 9:00 PM"
104,Quick Buy Market,2021 Homestead Rd,Santa Clara,-121.96007,37.343636,Santa Clara,"Monday: 7:00 AM – 10:00 PM
Tuesday: 7:00 AM – 10:00 PM
Wednesday: 7:00 AM – 10:00 PM
Thursday: 7:00 AM – 10:00 PM
Friday: 7:00 AM – 11:00 PM
Saturday: 7:00 AM – 11:00 PM
Sunday: 7:00 AM – 10:00 PM"
105,Desi International Market,1290 S Bascom Ave,San Jose,-121.93167,37.301769,Santa Clara,"Monday: 7:30 AM – 10:30 PM
Tuesday: 7:30 AM – 10:30 PM
Wednesday: 7:30 AM – 10:30 PM
Thursday: 7:30 AM – 10:30 PM
Friday: 7:30 AM – 11:30 PM
Saturday: 9:00 AM – 11:30 PM
Sunday: 9:00 AM – 10:30 PM"
106,Super Kyopo Plaza 1,3521 Homestead Rd,Santa Clara,-121.99426000000001,37.337856,Santa Clara,"Monday: 8:00 AM – 8:00 PM
Tuesday: 8:00 AM – 8:00 PM
Wednesday: 8:00 AM – 8:00 PM
Thursday: 8:00 AM – 8:00 PM
Friday: 8:00 AM – 8:00 PM
Saturday: 8:00 AM – 8:00 PM
Sunday: 8:00 AM – 8:00 PM"
107,SMART & FINAL 433,5281 Prospect Rd,San Jose,-121.99468999999999,37.292206,Santa Clara,"Monday: 6:00 AM – 10:00 PM
Tuesday: 6:00 AM – 10:00 PM
Wednesday: 6:00 AM – 10:00 PM
Thursday: 6:00 AM – 10:00 PM
Friday: 6:00 AM – 10:00 PM
Saturday: 6:00 AM – 10:00 PM
Sunday: 6:00 AM – 10:00 PM"
108,Starlite Shell 35,1780 S Main St,Milpitas,-121.90285,37.404861,Santa Clara,No hours listed
109,MCKEE LIQUOR,3750 McKee Rd,San Jose,-121.83046999999999,37.378547999999995,Santa Clara,"Monday: 9:00 AM – 11:00 PM
Tuesday: 9:00 AM – 11:00 PM
Wednesday: 9:00 AM – 11:00 PM
Thursday: 9:00 AM – 11:00 PM
Friday: 9:00 AM – 12:00 AM
Saturday: 9:00 AM – 12:00 AM
Sunday: 9:00 AM – 11:00 PM"
110,7 Eleven 2236-14315g 14315G,708 Colorado Ave,Palo Alto,-122.1282,37.433147,Santa Clara,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours"
111,Bonfare Market 39,5251 Camden Ave,San Jose,-121.90561000000001,37.242573,Santa Clara,"Monday: 6:00 AM – 12:00 AM
Tuesday: 6:00 AM – 12:00 AM
Wednesday: 6:00 AM – 12:00 AM
Thursday: 6:00 AM – 12:00 AM
Friday: 6:00 AM – 12:00 AM
Saturday: 6:00 AM – 12:00 AM
Sunday: 7:00 AM – 12:00 AM"
112,Dollar Tree 5488,3065 Meridian Ave,San Jose,-121.90545,37.269737,Santa Clara,"Monday: 8:00 AM – 8:00 PM
Tuesday: 8:00 AM – 8:00 PM
Wednesday: 8:00 AM – 8:00 PM
Thursday: 8:00 AM – 8:00 PM
Friday: 8:00 AM – 8:00 PM
Saturday: 8:00 AM – 8:00 PM
Sunday: 9:00 AM – 8:00 PM"
113,Safeway 2814,160 1st St,Los Altos,-122.11883999999999,37.3792,Santa Clara,"Monday: 5:00 AM – 11:00 PM
Tuesday: 5:00 AM – 11:00 PM
Wednesday: 5:00 AM – 11:00 PM
Thursday: 5:00 AM – 11:00 PM
Friday: 5:00 AM – 11:00 PM
Saturday: 5:00 AM – 11:00 PM
Sunday: 5:00 AM – 11:00 PM"
114,7 Eleven Inc 14212C,3580 Monroe St,Santa Clara,-121.99502,37.366821,Santa Clara,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours"
115,Garden Market,1933 Pulgas Ave,East Palo Alto,-122.12993,37.455166,Santa Clara,"Monday: 6:00 AM – 11:00 PM
Tuesday: 6:00 AM – 11:00 PM
Wednesday: 6:00 AM – 11:00 PM
Thursday: 6:00 AM – 11:00 PM
Friday: 6:00 AM – 12:00 AM
Saturday: 7:00 AM – 12:00 AM
Sunday: 8:00 AM – 11:00 PM"
116,Morgan Hill Foods,225 W Main Ave,Morgan Hill,-121.65903999999999,37.127865,Santa Clara,"Monday: 7:00 AM – 9:00 PM
Tuesday: 7:00 AM – 9:00 PM
Wednesday: 7:00 AM – 9:00 PM
Thursday: 7:00 AM – 9:00 PM
Friday: 7:00 AM – 9:00 PM
Saturday: 7:00 AM – 9:00 PM
Sunday: 7:00 AM – 9:00 PM"
117,Namaste Plaza,1637 Hollenbeck Ave,Sunnyvale,-122.04256000000001,37.339290999999996,Santa Clara,"Monday: 10:00 AM – 8:00 PM
Tuesday: 10:00 AM – 8:00 PM
Wednesday: 10:00 AM – 8:00 PM
Thursday: 10:00 AM – 8:00 PM
Friday: 10:00 AM – 8:00 PM
Saturday: 10:00 AM – 8:00 PM
Sunday: 10:00 AM – 8:00 PM"
118,BONFARE MARKET 11,408 W Capitol Expy,San Jose,-121.85023999999999,37.274433,Santa Clara,"Monday: 6:00 AM – 12:00 AM
Tuesday: 6:00 AM – 12:00 AM
Wednesday: 6:00 AM – 12:00 AM
Thursday: 6:00 AM – 12:00 AM
Friday: 6:00 AM – 1:00 AM
Saturday: 6:00 AM – 12:00 AM
Sunday: 6:00 AM – 12:00 AM"
119,7 Eleven 2367-1740C,2335 Winchester Blvd,Campbell,-121.94986999999999,37.280704,Santa Clara,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours"
120,7-eleven Store 16117D,5152 Monterey Hwy,San Jose,-121.81313,37.262215000000005,Santa Clara,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours"
121,Quik Stop Market 5034,2704 S Bascom Ave,San Jose,-121.93571000000001,37.272259000000005,Santa Clara,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours"
122,Walmart SuperCenter 5884,5095 Almaden Expy,San Jose,-121.87615,37.256878,Santa Clara,"Monday: 7:00 AM – 8:30 PM
Tuesday: 7:00 AM – 8:30 PM
Wednesday: 7:00 AM – 8:30 PM
Thursday: 7:00 AM – 8:30 PM
Friday: 7:00 AM – 8:30 PM
Saturday: 7:00 AM – 8:30 PM
Sunday: 7:00 AM – 8:30 PM"
123,Apatzingan Meat Market,7237 Monterey St,Gilroy,-121.56759,37.004326,Santa Clara,"Monday: 8:30 AM – 9:00 PM
Tuesday: 8:30 AM – 9:00 PM
Wednesday: 8:30 AM – 9:00 PM
Thursday: 8:30 AM – 9:00 PM
Friday: 8:30 AM – 9:00 PM
Saturday: 8:30 AM – 9:00 PM
Sunday: 8:30 AM – 9:00 PM"
124,AC Grocery,702 E Santa Clara St,San Jose,-121.87602,37.343037,Santa Clara,"Monday: 9:00 AM – 8:00 PM
Tuesday: 9:00 AM – 8:00 PM
Wednesday: 9:00 AM – 8:00 PM
Thursday: 9:00 AM – 8:00 PM
Friday: 9:00 AM – 8:00 PM
Saturday: 10:00 AM – 4:00 PM
Sunday: 10:00 AM – 4:00 PM"
125,Berryessa Farmers' Market,1376 Piedmont Rd,San Jose,-121.84891,37.403904,Santa Clara,"Monday: Closed
Tuesday: Closed
Wednesday: Closed
Thursday: Closed
Friday: Closed
Saturday: 9:00 AM – 1:00 PM
Sunday: Closed"
126,Evergreen Farmers' Market,4055 Evergreen Village Sq,San Jose,-121.77356999999999,37.313686,Santa Clara,"Monday: Closed
Tuesday: Closed
Wednesday: 9:00 AM – 1:00 PM
Thursday: Closed
Friday: Closed
Saturday: Closed
Sunday: 9:00 AM – 1:00 PM"
127,Discount Mini Mart 2,1587 Kooser Rd,San Jose,-121.90302,37.240520000000004,Santa Clara,"Monday: 9:00 AM – 11:30 PM
Tuesday: 9:00 AM – 11:30 PM
Wednesday: 9:00 AM – 11:30 PM
Thursday: 9:00 AM – 11:30 PM
Friday: 9:00 AM – 11:30 PM
Saturday: 9:00 AM – 11:30 PM
Sunday: 9:00 AM – 11:30 PM"
128,JT Liquors,2627 Senter Rd,San Jose,-121.84248000000001,37.302399,Santa Clara,"Monday: 9:00 AM – 10:00 PM
Tuesday: 9:00 AM – 10:00 PM
Wednesday: 9:00 AM – 10:00 PM
Thursday: 9:00 AM – 10:00 PM
Friday: 9:00 AM – 10:00 PM
Saturday: 9:00 AM – 10:00 PM
Sunday: 9:00 AM – 10:00 PM"
129,Milpitas Farmers' Market,525 Los Coches St,Milpitas,-121.89535,37.431377000000005,Santa Clara,"Monday: Closed
Tuesday: Closed
Wednesday: Closed
Thursday: Closed
Friday: Closed
Saturday: Closed
Sunday: 8:00 AM – 1:00 PM"
130,San Jose Downtown Farmers' Market,18 N San Pedro St,San Jose,-121.89316000000001,37.335547999999996,Santa Clara,No hours listed
131,Santa Teresa Farmers' Market,6232 Santa Teresa Blvd,San Jose,-121.80163,37.237053,Santa Clara,"Monday: Closed
Tuesday: Closed
Wednesday: Closed
Thursday: Closed
Friday: Closed
Saturday: 10:00 AM – 2:00 PM
Sunday: Closed"
132,Garlic Farm Food Centre 51,5920 Travel Park Cir,Gilroy,-121.5564,36.985034999999996,Santa Clara,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours"
133,7 Eleven 2367 37256A,2230 Stevens Creek Blvd,San Jose,-121.9333,37.323254,Santa Clara,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours"
134,Petes Stop & Mini Mart,290 Keyes St,San Jose,-121.87218,37.322586,Santa Clara,"Monday: 5:00 AM – 10:30 PM
Tuesday: 5:00 AM – 10:30 PM
Wednesday: 5:00 AM – 10:30 PM
Thursday: 5:00 AM – 10:30 PM
Friday: 5:00 AM – 12:00 AM
Saturday: 6:00 AM – 12:00 AM
Sunday: 7:00 AM – 10:00 PM"
135,Dollar Tree 4978,199 E Middlefield Rd,Mountain View,-122.06187,37.397694,Santa Clara,"Monday: 8:00 AM – 8:00 PM
Tuesday: 8:00 AM – 8:00 PM
Wednesday: 8:00 AM – 8:00 PM
Thursday: 8:00 AM – 8:00 PM
Friday: 8:00 AM – 8:00 PM
Saturday: 8:00 AM – 8:00 PM
Sunday: 9:00 AM – 8:00 PM"
136,4th & Santa Clara Chevron,147 E Santa Clara St,San Jose,-121.88763999999999,37.337616,Santa Clara,No hours listed
137,Walgreens 12548,1130 Foxworthy Ave,San Jose,-121.88103999999998,37.277706,Santa Clara,"Monday: 8:00 AM – 9:00 PM
Tuesday: 9:00 AM – 9:00 PM
Wednesday: 8:00 AM – 9:00 PM
Thursday: 8:00 AM – 9:00 PM
Friday: 8:00 AM – 9:00 PM
Saturday: 9:00 AM – 9:00 PM
Sunday: 9:00 AM – 9:00 PM"
138,Miami Liquor & Food 1,876 The Alameda,San Jose,-121.90722,37.331692,Santa Clara,"Monday: 8:00 AM – 10:00 PM
Tuesday: 8:00 AM – 10:00 PM
Wednesday: 8:00 AM – 10:00 PM
Thursday: 8:00 AM – 10:00 PM
Friday: 8:00 AM – 10:00 PM
Saturday: 8:00 AM – 10:00 PM
Sunday: 8:00 AM – 10:00 PM"
139,Y Market & Liquor,233 S White Rd,San Jose,-121.82526999999999,37.362789,Santa Clara,"Monday: 6:00 AM – 12:00 AM
Tuesday: 6:00 AM – 12:00 AM
Wednesday: 6:00 AM – 12:00 AM
Thursday: 6:00 AM – 12:00 AM
Friday: 6:00 AM – 12:00 AM
Saturday: 6:00 AM – 12:00 AM
Sunday: 6:00 AM – 12:00 AM"
140,Walgreens 2739,440 Blossom Hill Rd,San Jose,-121.83023,37.251202,Santa Clara,"Monday: 8:00 AM – 9:00 PM
Tuesday: 9:00 AM – 9:00 PM
Wednesday: 8:00 AM – 9:00 PM
Thursday: 8:00 AM – 9:00 PM
Friday: 8:00 AM – 9:00 PM
Saturday: 9:00 AM – 9:00 PM
Sunday: 9:00 AM – 9:00 PM"
141,Mj Market,1187 Redmond Ave,San Jose,-121.87318,37.229347,Santa Clara,"Monday: 5:00 AM – 11:00 PM
Tuesday: 5:00 AM – 11:00 PM
Wednesday: 5:00 AM – 11:00 PM
Thursday: 5:00 AM – 11:00 PM
Friday: 5:00 AM – 11:00 PM
Saturday: 5:00 AM – 11:00 PM
Sunday: 7:00 AM – 10:00 PM"
142,7 Eleven 14242D,57 S Park Victoria Dr,Milpitas,-121.88382,37.434048,Santa Clara,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours"
143,King's Seafood Center Inc,425 E El Camino Real,Sunnyvale,-122.02819,37.364613,Santa Clara,"Monday: 8:00 AM – 7:00 PM
Tuesday: 8:00 AM – 7:00 PM
Wednesday: 8:00 AM – 7:00 PM
Thursday: 8:00 AM – 7:00 PM
Friday: 8:00 AM – 7:00 PM
Saturday: 8:00 AM – 7:00 PM
Sunday: 8:00 AM – 7:00 PM"
144,TAK MARKET & LIQUOR INC,698 N 3rd St,San Jose,-121.898,37.35006,Santa Clara,"Monday: 9:00 AM – 10:00 PM
Tuesday: 9:00 AM – 10:00 PM
Wednesday: 9:00 AM – 10:00 PM
Thursday: 9:00 AM – 10:00 PM
Friday: 9:00 AM – 11:00 PM
Saturday: 9:00 AM – 11:00 PM
Sunday: 9:00 AM – 10:00 PM"
145,Walmart Supercenter 2119,301 Ranch Dr,Milpitas,-121.91994,37.432354,Santa Clara,"Monday: 7:00 AM – 8:30 PM
Tuesday: 7:00 AM – 8:30 PM
Wednesday: 7:00 AM – 8:30 PM
Thursday: 7:00 AM – 8:30 PM
Friday: 7:00 AM – 8:30 PM
Saturday: 7:00 AM – 8:30 PM
Sunday: 7:00 AM – 8:30 PM"
146,Arteaga's Food Center,6906 Automall Pkwy,Gilroy,-121.5602,37.000370000000004,Santa Clara,"Monday: 8:00 AM – 8:00 PM
Tuesday: 8:00 AM – 8:00 PM
Wednesday: 8:00 AM – 8:00 PM
Thursday: 8:00 AM – 8:00 PM
Friday: 8:00 AM – 8:00 PM
Saturday: 8:00 AM – 8:00 PM
Sunday: 8:00 AM – 8:00 PM"
147,7 Eleven 35644B,601 Bird Ave,San Jose,-121.89804,37.320038000000004,Santa Clara,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours"
148,Conasuper,3828 Seven Trees Blvd,San Jose,-121.83516000000002,37.283997,Santa Clara,"Monday: 7:00 AM – 11:30 PM
Tuesday: 7:00 AM – 11:30 PM
Wednesday: 7:00 AM – 11:30 PM
Thursday: 7:00 AM – 11:30 PM
Friday: 7:00 AM – 11:30 PM
Saturday: 7:00 AM – 11:30 PM
Sunday: 7:00 AM – 11:30 PM"
149,FOOD MAXX  461,1972 Tully Rd,San Jose,-121.82151999999999,37.325153,Santa Clara,"Monday: 6:00 AM – 12:00 AM
Tuesday: 6:00 AM – 12:00 AM
Wednesday: 6:00 AM – 12:00 AM
Thursday: 6:00 AM – 12:00 AM
Friday: 6:00 AM – 12:00 AM
Saturday: 6:00 AM – 12:00 AM
Sunday: 6:00 AM – 12:00 AM"
150,Sprouts Farmers Market 271,630 San Antonio Rd,Mountain View,-122.11312,37.402195,Santa Clara,"Monday: 7:00 AM – 10:00 PM
Tuesday: 7:00 AM – 10:00 PM
Wednesday: 7:00 AM – 10:00 PM
Thursday: 7:00 AM – 10:00 PM
Friday: 7:00 AM – 10:00 PM
Saturday: 7:00 AM – 10:00 PM
Sunday: 7:00 AM – 10:00 PM"
151,Bonfare Market 9,5489 Snell Ave,San Jose,-121.83097,37.253845,Santa Clara,"Monday: 6:00 AM – 10:30 PM
Tuesday: 6:00 AM – 10:30 PM
Wednesday: 6:00 AM – 10:30 PM
Thursday: 6:00 AM – 10:30 PM
Friday: 6:00 AM – 12:00 PM
Saturday: 6:00 AM – 12:00 PM
Sunday: 6:00 AM – 10:00 PM"
152,Almaden/via Valiente Farmer Market,6902 Almaden Expy,San Jose,-121.84908,37.212337,Santa Clara,No hours listed
153,Sprouts Farmers Market 269,5205 Prospect Rd,San Jose,-121.99393,37.292088,Santa Clara,"Monday: 7:00 AM – 10:00 PM
Tuesday: 7:00 AM – 10:00 PM
Wednesday: 7:00 AM – 10:00 PM
Thursday: 7:00 AM – 10:00 PM
Friday: 7:00 AM – 10:00 PM
Saturday: 7:00 AM – 10:00 PM
Sunday: 7:00 AM – 10:00 PM"
154,Walgreens 13948,1905 W El Camino Real,Mountain View,-122.0963,37.392788,Santa Clara,"Monday: 9:00 AM – 9:00 PM
Tuesday: 8:00 AM – 9:00 PM
Wednesday: 9:00 AM – 9:00 PM
Thursday: 9:00 AM – 9:00 PM
Friday: 9:00 AM – 9:00 PM
Saturday: 9:00 AM – 9:00 PM
Sunday: 9:00 AM – 9:00 PM"
155,7 Eleven 2367 15532E,3775 Williams Rd,San Jose,-121.96693,37.308495,Santa Clara,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours"
156,Bonfare Market   22,1175 E Julian St,San Jose,-121.87105,37.351162,Santa Clara,"Monday: 7:45 AM – 1:00 AM
Tuesday: 7:45 AM – 1:00 AM
Wednesday: 7:45 AM – 1:00 AM
Thursday: 7:45 AM – 1:00 AM
Friday: 7:45 AM – 1:00 AM
Saturday: 7:45 AM – 1:00 AM
Sunday: 7:45 AM – 1:00 AM"
157,Mi Tierra Super Mercado,1130 E Santa Clara St,San Jose,-121.86781,37.346947,Santa Clara,"Monday: 7:30 AM – 8:00 PM
Tuesday: 7:30 AM – 8:00 PM
Wednesday: 7:30 AM – 8:00 PM
Thursday: 7:30 AM – 8:00 PM
Friday: 7:30 AM – 8:00 PM
Saturday: 7:30 AM – 8:00 PM
Sunday: 7:30 AM – 8:00 PM"
158,Patron Liquors & Grocery Store,252 Willow St,San Jose,-121.88338,37.318218,Santa Clara,No hours listed
