region,alameda,santa_clara,san_mateo,contra_costa,marin,monterey,sonoma,solano,napa,san_francisco,resource,free,provider_name,provider_addloc,address,city,state,zip,lat,lon,contact,call_in_advance,email,cuisine,instructions,offers,notes,notes_es,web_link,web_link_es,twitter,instagram,facebook,local,status,temp_closed,mon,tues,wed,thr,fri,sat,sun,sp_mon,sp_tues,sp_wed,sp_thr,sp_fri,sp_sat,sp_sun,special_hours,must_preorder,pay_at_pickup,in_store_pickup,catering,curbside_pickup,drive_thru,delivery,farm_pickup,farmers_market,business_closed,discount_medical,meal_student,meal_senior,meal_public,family_meal,free_produce,free_groceries,public,seniors,children,homeless,clients,uninsured,residents,immigrants,low income,women,disabled,health_provider,native_american,ebt_online,ebt_phone,legal_housing,legal_worker_protection,legal_healthcare,legal_immigration,legal_criminal,legal_domviolence,legal_contracts,legal_protester_defense,evict_end_date,week_1,week_2,week_3,week_4,week_5,SNAP,WIC,WIC_only_store,quality_check_complete,updated_by,in_person,telehealth,telelegal,sliding_scale,financial_assistance,accepts_medical,med_testing,med_primary_care,med_pediatrics,med_senior,med_women,med_urgent_care,med_dental,med_vision,med_pharmacy,med_benefit,med_mental_health,med_hotline,med_domestic violence,med_addiction,must_show_id,benefits_enrollment,bob,apply_online,apply_phone,cash_type_grant,cash_type_loan,fast_disbursement,fin_general,fin_grocery,fin_housing,fin_legal,fin_medical,fin_utilities,hotline,eviction,dv_medical,dv_mental_health,dv_housing,dv_legal,dv_crisis,dv_referrals
san_mateo,0,0,1,0,0,0,0,0,0,0,grocery,0,Coastside Farmers' Markets,Pie Ranch Farm Stand - Weekdays,2080 Cabrillo Hwy,Pescadero,CA,94060,37.132316,-122.31335,,0,,,,,Located at: Pie Ranch. Offers market match ($1 for $1) with maximum: $15,,https://www.pieranch.org/farm-stand/,,,,,0,1,0,12:00 - 17:00,12:00 - 17:00,12:00 - 17:00,12:00 - 17:00,12:00 - 17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,"SS, IS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
san_mateo,0,0,1,0,0,0,0,0,0,0,grocery,0,Pacific Coast Farmers' Market Association,San Bruno CFM,1150 El Camino Real,San Bruno,CA,NA,NA,NA,,0,,,,,,,NA,,,,,0,1,0,0,0,0,0,0,9:00 - 13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,"SS, IS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa_clara,0,1,0,0,0,0,0,0,0,0,grocery,0,CFMA,Los Altos CFM,State St & 1st St,Los Altos,CA,94022,37.379174,-122.11734,,0,,,,,,,http://cafarmersmkts.com/markets/category/los-altos-farmers-market,,,,,0,1,0,0,0,0,16:00 - 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,0,"SS, IS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa_clara,0,1,0,0,0,0,0,0,0,0,grocery,0,CFMA,Los Gatos Farmers Market,W Main St & N Santa Cruz Ave,Los Gatos,CA,95030,37.222519,-121.98387,,0,,,,,Located at: Town Park Plaza. ,,http://www.cafarmersmkts.com/losgatos-farmers-market,,,,,0,1,0,0,0,0,0,0,0,9:00 - 13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,0,"SS, IS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa_clara,0,1,0,0,0,0,0,0,0,0,grocery,0,CFMA,Morgan Hill CFM,3rd St & Depot St,Morgan Hill,CA,95037,37.129041,-121.65064,,0,,,,,Located at: Morgan Hill Caltrain Station. ,,http://cafarmersmkts.com/markets/category/morgan-hill,,,,,0,1,0,0,0,0,0,0,9:00 - 13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,0,"SS, IS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa_clara,0,1,0,0,0,0,0,0,0,0,grocery,0,CFMA,Mountain View CFM,600 W Evelyn Ave,Mountain View,CA,94041,37.394305,-122.07726,,0,,,,,Located at: Mountain View Caltrain Station. ,,http://cafarmersmkts.com/markets/category/mountain-view,,,,,0,1,0,0,0,0,0,0,0,9:00 - 13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,0,"SS, IS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa_clara,0,1,0,0,0,0,0,0,0,0,grocery,0,NA,Downtown Palo Alto CFM,699 Gilman St & Hamilton Ave,Palo Alto,CA,94301,37.445364,-122.1592,,0,,,,,,,https://www.facebook.com/paloaltofarmersmarket/,,,,,0,1,0,0,0,0,0,0,8:00 - 12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,"SS, IS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa_clara,0,1,0,0,0,0,0,0,0,0,grocery,0,CFMA,Blossom Hill CFM,Santa Teresa Blvd & Hwy 87,San Jose,CA,95136,37.256365,-121.85972,,0,,,,,Located at: Ohlone-Chynoweth VTA Station. ,,http://cafarmersmkts.com/markets/category/blossom,,,,,0,1,0,0,0,0,0,0,0,9:00 - 13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,0,"SS, IS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa_clara,0,1,0,0,0,0,0,0,0,0,grocery,0,CHAMP Certified Farmers' Markets,Cambrian Park Plaza CFM,14900 Camden Ave,San Jose,CA,95124,37.260482,-121.92978,,0,,,,,,,https://www.champfarmermarkets.com/,,,,,0,1,0,0,0,0,0,0,8:00 - 13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,0,"SS, IS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa_clara,0,1,0,0,0,0,0,0,0,0,grocery,0,CHAMP Certified Farmers' Markets,Princeton Plaza CFM,1375 Blossom Hill Rd,San Jose,CA,95118,37.245012,-121.88989,,0,,,,,,,https://www.champfarmermarkets.com/,,,,,0,1,0,0,0,8:00 - 13:00,0,0,0,8:00 - 13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,0,"SS, IS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa_clara,0,1,0,0,0,0,0,0,0,0,grocery,0,CHAMP Certified Farmers' Markets,Eastridge Mall CFM,2200 Eastridge Loop,San Jose,CA,95112,37.325799,-121.81338,,0,,,,,,,NA,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,0,"SS, IS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa_clara,0,1,0,0,0,0,0,0,0,0,grocery,0,CFMA,Farmers' Market at Westfield Oakridge,Winfield Blvd & Thornwood Dr,San Jose,CA,95123,37.253421,-121.86538,,0,,,,,Located at: Westfield Oakridge Mall. ,,http://www.cafarmersmkts.com/blossom-hill-san-jose-farmers-market,,,,,0,1,0,0,0,0,0,0,0,9:00 - 13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,0,"SS, IS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa_clara,0,1,0,0,0,0,0,0,0,0,grocery,0,CFMA,Santana Row Farmers' Market,377 Santana Row & Olsen Dr,San Jose,CA,95128,37.319965,-121.94817,,0,,,,,Located at: Santana Row. ,,https://www.facebook.com/pg/SRfarmersmkt/about/?ref=page_internal,,,,,0,1,0,0,0,16:00 - 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,0,"SS, IS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa_clara,0,1,0,0,0,0,0,0,0,0,grocery,0,CHAMP Certified Farmers' Markets,Silver Creek Plaza CFM,1751 E Capitol Expy & Arborn Rd,San Jose,CA,95121,37.309581,-121.81183,,0,,,,,Located at: Silver Creek Plaza. ,,https://www.champfarmermarkets.com/,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,0,"SS, IS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa_clara,0,1,0,0,0,0,0,0,0,0,grocery,0,CFMA,Saratoga Farmers' Market,Allendale Ave & Science Way,Saratoga,CA,95070,37.265497,-122.01281,,0,,,,,"Located at: West Valley Community College, Parking Lot 2. ",,http://cafarmersmkts.com/markets/category/saratoga,,,,,0,1,0,0,0,0,0,0,9:00 - 13:00,0,0,0,0,0,0,8:30 - 9:30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,0,"SS, IS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santa_clara,0,1,0,0,0,0,0,0,0,0,grocery,0,Fresh Approach,VMC Sunnyvale,660 S Fair Oaks Dr,Sunnyvale,CA,94086,37.365094,-122.02334,,0,,,,,Offers market match ($1 for $1) with maximum: $20,,https://www.freshapproach.org/,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,"SS, IS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
san_francisco,0,0,0,0,0,0,0,0,0,1,grocery,0,Pacific Coast Farmers' Market Association,Thrive City CFM,1 Warriors Way,San Francisco,CA,94158,37.7681,-122.38855,,0,,,,,Offers market match ($1 for $1) with maximum: $10,,https://pcfma.org/,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,"SS, IS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
san_mateo,0,0,1,0,0,0,0,0,0,0,grocery,0,Coastside Farmers' Markets,Pie Ranch CSA Pick Up Puente,620 North Street & Stage Road,Puente,CA,NA,37.254568,-122.38588,,0,,,,,Offers market match ($1 for $1) with maximum: $15,,NA,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9:00 - 9:45:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,"SS, IS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
san_mateo,0,0,1,0,0,0,0,0,0,0,grocery,0,Coastside Farmers' Markets,Pie Ranch CSA Pick Up Pacifica,401 Paloma Avenue & Oceana Blvd,Pacifica,CA,94044,37.636904,-122.48919,,0,,,,,Offers market match ($1 for $1) with maximum: $15,,NA,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9:00 - 9:45:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,"SS, IS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
marin,0,0,0,0,1,0,0,0,0,0,grocery,0,Agricultural Institute of Marin,Rollin' Root - Main Street & Dillon Beach Rd,2700 & Highway 1,Tomales,CA,94971,38.245861,-122.9064,,0,,,,,Offers market match ($1 for $1) with maximum: $10,,https://www.agriculturalinstitute.org/rollin-root/#monday-thursday-schedule,,,,,0,1,0,9:00 - 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,0,"SS, IS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
marin,0,0,0,0,1,0,0,0,0,0,grocery,0,Agricultural Institute of Marin,Rollin' Root - Walnut Place,600 A St,Point Reyes Station,CA,94956,38.069696,-122.81089,,0,,,,,Offers market match ($1 for $1) with maximum: $10,,https://www.agriculturalinstitute.org/rollin-root/#monday-thursday-schedule,,,,,0,1,0,12:30 - 13:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,0,"SS, IS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
marin,0,0,0,0,1,0,0,0,0,0,grocery,0,Agricultural Institute of Marin,Rollin' Root - San Geronimo Valley Community Center,6350 Sir Francis Drake Blvd & Lagunitas School Rd,San Geronimo,CA,94963,38.01629,-122.67714,,0,,,,,Offers market match ($1 for $1) with maximum: $10,,https://www.agriculturalinstitute.org/rollin-root/#monday-thursday-schedule,,,,,0,1,0,14:30 - 15:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,0,"SS, IS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
marin,0,0,0,0,1,0,0,0,0,0,grocery,0,Agricultural Institute of Marin,Rollin' Root - Martinelli House,1327 Lincoln Ave,San Rafael,CA,94901,37.976267,-122.52543,,0,,,,,Offers market match ($1 for $1) with maximum: $10,,NA,,,,,0,1,0,0,0,0,9:00 - 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,0,"SS, IS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
marin,0,0,0,0,1,0,0,0,0,0,grocery,0,Agricultural Institute of Marin,Rollin' Root - Drake Ave,100 Drake Ave & Donahue St,Sausalito,CA,94965,37.871215,-122.51143,,0,,,,,Offers market match ($1 for $1) with maximum: $10,,https://www.agriculturalinstitute.org/rollin-root,,,,,0,1,0,0,0,0,13:00 - 14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,0,"SS, IS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
marin,0,0,0,0,1,0,0,0,0,0,grocery,0,Agricultural Institute of Marin,Rollin' Root - Marin Valley Mobile Country Club (Thursday),100 Marin Valley Dr,Novato,CA,94949,NA,NA,,0,,,,,NA,,NA,,,,,0,1,0,0,0,0,11:00 - 12:00,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
marin,0,0,0,0,1,0,0,0,0,0,grocery,0,Agricultural Institute of Marin,Rollin' Root - Marin Valley Mobile Country Club (Friday),100 Marin Valley Dr,Novato,CA,94949,38.043769,-122.52516,,0,,,,,Offers market match ($1 for $1) with maximum: $10,,https://www.agriculturalinstitute.org/rollin-root,,,,,0,1,0,0,0,0,0,14:00 - 15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,0,"SS, IS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
marin,0,0,0,0,1,0,0,0,0,0,grocery,0,Agricultural Institute of Marin,Rollin' Root - Maria B Freitas Senior Center,455 Manuel T. Freitas Parkway,San Rafael,CA,94903,38.009725,-122.55595,,0,,,,,Offers market match ($1 for $1) with maximum: $10,,https://www.agriculturalinstitute.org/rollin-root,,,,,0,1,0,0,0,0,14:30 - 15:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,0,"SS, IS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
marin,0,0,0,0,1,0,0,0,0,0,grocery,0,Agricultural Institute of Marin,Rollin' Root - Casa Nova,35 Carmel Dr,Novato,CA,94945,38.113918,-122.57626,,0,,,,,Located at: Casa Nova. Offers market match ($1 for $1) with maximum: $10,,https://www.agriculturalinstitute.org/rollin-root,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,0,"SS, IS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
marin,0,0,0,0,1,0,0,0,0,0,grocery,0,Agricultural Institute of Marin,Rollin' Root - Camino Alto,260 Camino Alto Court,Mill Valley,CA,94941,37.901805,-122.52987,,0,,,,,Offers market match ($1 for $1) with maximum: $10,,https://www.agriculturalinstitute.org/rollin-root,,,,,0,1,0,0,0,0,0,14:30 - 15:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,0,"SS, IS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
marin,0,0,0,0,1,0,0,0,0,0,grocery,0,Agricultural Institute of Marin,Rollin' Root - Bennett House,53 Taylor Dr,Fairfax,CA,94930,37.989156,-122.59217,,0,,,,,Offers market match ($1 for $1) with maximum: $10,,https://www.agriculturalinstitute.org/rollin-root,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,0,"SS, IS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
